frame,class,confidence,bbox
7,car,0.5191786289215088,"[724.7886962890625, 453.0643310546875, 753.7764892578125, 472.21533203125]"
7,traffic light,0.5149432420730591,"[509.7435607910156, 230.4814453125, 546.9971923828125, 268.819091796875]"
7,car,0.47933703660964966,"[879.7738037109375, 456.1832275390625, 986.8338623046875, 501.6217041015625]"
7,car,0.47865527868270874,"[0.11968994140625, 477.1007995605469, 71.98161315917969, 516.682373046875]"
7,traffic light,0.4038736820220947,"[936.17041015625, 296.62176513671875, 954.5308837890625, 334.5484619140625]"
7,person,0.27311375737190247,"[292.80877685546875, 466.2747802734375, 324.25628662109375, 527.9642333984375]"
8,traffic light,0.845178484916687,"[657.9127197265625, 216.00299072265625, 686.719482421875, 272.685791015625]"
8,car,0.7897995710372925,"[1208.611083984375, 440.7366943359375, 1279.3544921875, 547.7529296875]"
8,traffic light,0.7407837510108948,"[474.31390380859375, 219.91290283203125, 502.75274658203125, 274.33935546875]"
8,car,0.6800910234451294,"[141.52133178710938, 454.129638671875, 312.3462829589844, 541.5439453125]"
8,traffic light,0.5964183807373047,"[504.80316162109375, 223.59629821777344, 545.4309692382812, 262.7520751953125]"
8,car,0.5898739099502563,"[336.7420349121094, 463.93328857421875, 410.9293518066406, 504.11456298828125]"
8,car,0.5524594783782959,"[879.5128173828125, 456.68927001953125, 999.7635498046875, 504.99609375]"
8,car,0.504708468914032,"[725.505615234375, 453.34661865234375, 754.0260009765625, 472.33917236328125]"
8,traffic light,0.40623435378074646,"[940.749755859375, 295.465576171875, 959.1533203125, 332.2760009765625]"
8,car,0.4040466547012329,"[880.1080322265625, 456.86834716796875, 966.6500244140625, 499.41143798828125]"
9,traffic light,0.8700318932533264,"[659.3411865234375, 212.56105041503906, 686.152587890625, 268.2939453125]"
9,car,0.7378456592559814,"[115.31842803955078, 456.8348083496094, 298.81689453125, 545.8846435546875]"
9,traffic light,0.7272645831108093,"[471.5582275390625, 217.5200958251953, 499.9822998046875, 271.82672119140625]"
9,car,0.6257539391517639,"[327.696533203125, 468.3970947265625, 406.8048095703125, 506.634521484375]"
9,car,0.5544297099113464,"[725.182373046875, 454.4071350097656, 755.202392578125, 473.7616271972656]"
9,traffic light,0.5181293487548828,"[500.6282958984375, 218.75233459472656, 543.436767578125, 260.513671875]"
9,car,0.5146082639694214,"[886.501708984375, 457.1085205078125, 948.096435546875, 500.32672119140625]"
9,car,0.47559407353401184,"[886.100341796875, 456.9239501953125, 1009.836669921875, 504.060791015625]"
9,car,0.4655694365501404,"[0.0759735107421875, 482.37103271484375, 55.284820556640625, 525.8630981445312]"
9,traffic light,0.39790311455726624,"[944.008544921875, 293.70281982421875, 964.84619140625, 330.82757568359375]"
9,car,0.3603588044643402,"[935.738037109375, 467.92816162109375, 1011.1820068359375, 506.8277587890625]"
9,car,0.306228905916214,"[1228.188232421875, 454.2418518066406, 1279.432861328125, 558.7423095703125]"
9,car,0.2535361349582672,"[856.1511840820312, 444.70050048828125, 919.1858520507812, 493.42315673828125]"
10,traffic light,0.8406732678413391,"[466.90557861328125, 210.3837127685547, 495.2713623046875, 267.64752197265625]"
10,traffic light,0.831947386264801,"[659.3613891601562, 206.40505981445312, 688.4830932617188, 263.7386169433594]"
10,car,0.7228214144706726,"[90.19781494140625, 455.67242431640625, 256.2100830078125, 549.9065551757812]"
10,car,0.6972008347511292,"[888.8215942382812, 456.76312255859375, 958.2026977539062, 502.64935302734375]"
10,car,0.6430398225784302,"[320.7611083984375, 468.5705871582031, 400.9556884765625, 508.769287109375]"
10,traffic light,0.4911596477031708,"[499.13739013671875, 215.35484313964844, 540.8629760742188, 256.4029541015625]"
10,car,0.3830697238445282,"[725.805419921875, 455.30322265625, 755.636962890625, 473.878173828125]"
10,traffic light,0.3201676607131958,"[949.7119140625, 292.4960632324219, 969.48583984375, 330.6830139160156]"
10,car,0.30976638197898865,"[943.111572265625, 473.6893310546875, 1007.956298828125, 506.92578125]"
10,car,0.2952457070350647,"[854.7591552734375, 443.79693603515625, 927.2869873046875, 492.7166748046875]"
10,person,0.2903120517730713,"[827.5671997070312, 451.60693359375, 848.1295776367188, 489.3968505859375]"
11,traffic light,0.8660956025123596,"[659.819580078125, 200.753173828125, 689.3585205078125, 260.29986572265625]"
11,traffic light,0.8291119337081909,"[462.3260498046875, 202.47589111328125, 491.25146484375, 263.4072265625]"
11,car,0.7821779847145081,"[62.85966491699219, 456.34197998046875, 255.00730895996094, 556.1929321289062]"
11,car,0.7283432483673096,"[311.9484558105469, 468.67156982421875, 394.7893981933594, 514.2079467773438]"
11,car,0.6479811668395996,"[892.830810546875, 457.72283935546875, 967.265869140625, 501.606689453125]"
11,traffic light,0.5682375431060791,"[952.58203125, 290.93170166015625, 974.126220703125, 329.13885498046875]"
11,car,0.5422492027282715,"[725.482177734375, 452.6672058105469, 754.416259765625, 473.1212463378906]"
11,traffic light,0.48453953862190247,"[497.80706787109375, 208.59130859375, 537.4069213867188, 249.61328125]"
11,car,0.47821950912475586,"[865.4890747070312, 444.09014892578125, 925.5499877929688, 493.48944091796875]"
11,car,0.26190444827079773,"[663.637939453125, 446.6402587890625, 691.833740234375, 469.0224609375]"
12,traffic light,0.885382354259491,"[661.0693359375, 192.55242919921875, 689.958984375, 252.1297607421875]"
12,car,0.8508148193359375,"[30.316909790039062, 455.566650390625, 242.67909240722656, 560.3641357421875]"
12,traffic light,0.8003777861595154,"[456.84210205078125, 194.98260498046875, 487.78497314453125, 257.00372314453125]"
12,car,0.7657402753829956,"[303.00701904296875, 468.17462158203125, 388.501220703125, 515.0111694335938]"
12,car,0.7550450563430786,"[898.5262451171875, 456.79632568359375, 970.1646728515625, 503.3037109375]"
12,car,0.5413931608200073,"[725.9765625, 452.72332763671875, 754.8551025390625, 473.3275146484375]"
12,traffic light,0.5411005020141602,"[958.0284423828125, 287.12176513671875, 979.0203857421875, 323.74908447265625]"
12,traffic light,0.488820880651474,"[492.0804748535156, 201.01849365234375, 534.4927978515625, 245.553955078125]"
12,car,0.30984851717948914,"[870.0202026367188, 444.26593017578125, 930.8285522460938, 495.23095703125]"
13,traffic light,0.8590332269668579,"[660.7362060546875, 184.32986450195312, 691.7093505859375, 246.01828002929688]"
13,traffic light,0.7133406400680542,"[453.6114501953125, 185.8740234375, 484.3934326171875, 248.380615234375]"
13,car,0.7091624140739441,"[298.43121337890625, 466.8077392578125, 381.11138916015625, 516.7440185546875]"
13,car,0.7072197794914246,"[902.9539794921875, 454.46435546875, 975.2589111328125, 500.083984375]"
13,car,0.6580660939216614,"[726.6168212890625, 449.52099609375, 754.9019775390625, 471.65789794921875]"
13,traffic light,0.5181617736816406,"[489.17572021484375, 192.39169311523438, 532.5707397460938, 237.09634399414062]"
13,car,0.5152117609977722,"[0.421630859375, 450.708251953125, 243.44607543945312, 564.164306640625]"
13,traffic light,0.43629956245422363,"[961.6468505859375, 282.38970947265625, 984.2081298828125, 320.52801513671875]"
13,car,0.3332146406173706,"[961.18115234375, 470.741943359375, 1040.136474609375, 507.8787841796875]"
13,car,0.3189536929130554,"[867.97314453125, 441.02008056640625, 938.19580078125, 493.68072509765625]"
13,truck,0.29884129762649536,"[0.8474578857421875, 447.3974609375, 246.51806640625, 561.62646484375]"
14,traffic light,0.9085561633110046,"[661.8546142578125, 174.8585205078125, 693.7244873046875, 237.46060180664062]"
14,traffic light,0.7713750600814819,"[447.4031982421875, 176.69146728515625, 477.0552978515625, 241.46905517578125]"
14,car,0.7306592464447021,"[0.234161376953125, 450.9376525878906, 205.89065551757812, 557.9361572265625]"
14,car,0.6972548365592957,"[907.402099609375, 451.94512939453125, 984.47314453125, 499.92303466796875]"
14,car,0.6796111464500427,"[289.230224609375, 464.63397216796875, 370.292236328125, 515.5338745117188]"
14,car,0.6260244250297546,"[726.7911987304688, 448.1627502441406, 754.4594116210938, 470.7890930175781]"
14,traffic light,0.45293205976486206,"[485.256103515625, 185.13055419921875, 528.3889770507812, 228.7177734375]"
14,car,0.4436675012111664,"[966.03076171875, 468.8624267578125, 1049.170654296875, 506.363525390625]"
14,car,0.34255263209342957,"[864.459228515625, 439.09771728515625, 929.6005859375, 491.50921630859375]"
14,car,0.2667269706726074,"[857.736328125, 443.51348876953125, 889.204345703125, 490.72381591796875]"
15,traffic light,0.8828464150428772,"[662.7578125, 164.5419921875, 695.26513671875, 231.51431274414062]"
15,traffic light,0.8245609402656555,"[441.00994873046875, 168.2713623046875, 472.44610595703125, 236.29498291015625]"
15,car,0.727882981300354,"[909.2315673828125, 451.23565673828125, 992.6373291015625, 499.64080810546875]"
15,car,0.6846500635147095,"[278.1630859375, 461.4490051269531, 368.4595947265625, 516.1728515625]"
15,car,0.6069007515907288,"[726.4463500976562, 447.4312744140625, 754.9548950195312, 469.5938720703125]"
15,car,0.45415198802948,"[971.91357421875, 470.048583984375, 1058.939208984375, 507.9818115234375]"
15,traffic light,0.4316202700138092,"[481.000244140625, 174.5386962890625, 524.9039306640625, 220.73046875]"
15,car,0.3511103689670563,"[0.54901123046875, 449.71923828125, 189.66250610351562, 567.697998046875]"
15,car,0.324257493019104,"[881.02197265625, 439.9583740234375, 942.31689453125, 492.86083984375]"
15,traffic light,0.2879883944988251,"[973.98681640625, 275.1988525390625, 996.376953125, 315.85821533203125]"
15,car,0.2500741481781006,"[663.7954711914062, 441.57073974609375, 692.0216674804688, 465.86590576171875]"
16,traffic light,0.873612105846405,"[663.9534301757812, 153.6816864013672, 696.9240112304688, 223.9971466064453]"
16,traffic light,0.7302423715591431,"[435.5226135253906, 158.73590087890625, 467.4160461425781, 227.62939453125]"
16,car,0.6976283192634583,"[958.8955078125, 452.5672607421875, 1041.01953125, 488.740234375]"
16,car,0.622368335723877,"[257.8569030761719, 445.982666015625, 351.3867492675781, 496.65234375]"
16,car,0.549853503704071,"[896.5008544921875, 433.60589599609375, 974.0277099609375, 480.689697265625]"
16,car,0.5126927495002747,"[711.0274658203125, 430.93988037109375, 740.2540283203125, 451.73443603515625]"
16,car,0.4312370717525482,"[896.1065673828125, 434.15338134765625, 951.866455078125, 479.45391845703125]"
16,car,0.3843795359134674,"[602.2276611328125, 418.76922607421875, 632.1080322265625, 445.684814453125]"
16,traffic light,0.36405664682388306,"[979.4151000976562, 272.48590087890625, 1001.0159301757812, 314.19598388671875]"
16,car,0.3578552007675171,"[865.3829345703125, 423.3996887207031, 925.3306884765625, 472.6461486816406]"
17,traffic light,0.8452275395393372,"[663.6116943359375, 144.50027465820312, 698.6424560546875, 216.76950073242188]"
17,traffic light,0.83547043800354,"[429.05169677734375, 148.43899536132812, 463.66107177734375, 218.66525268554688]"
17,car,0.7995351552963257,"[256.9466247558594, 462.2323913574219, 349.4209899902344, 520.041259765625]"
17,car,0.6796641945838928,"[918.1683349609375, 448.70428466796875, 1001.5736083984375, 501.19854736328125]"
17,car,0.5985420346260071,"[984.6408081054688, 470.7852783203125, 1074.866943359375, 509.0076904296875]"
17,traffic light,0.5061851143836975,"[981.9998779296875, 268.5975646972656, 1004.7899169921875, 311.3770446777344]"
17,car,0.500683605670929,"[726.6707763671875, 446.0623779296875, 755.5806884765625, 467.499755859375]"
17,traffic light,0.2887704074382782,"[470.120849609375, 155.51458740234375, 517.991943359375, 205.8306884765625]"
17,car,0.2569124102592468,"[662.126220703125, 438.9696044921875, 692.39501953125, 463.4215087890625]"
17,car,0.250543475151062,"[621.839111328125, 436.635498046875, 650.260986328125, 463.250244140625]"
18,traffic light,0.8365200757980347,"[664.5411376953125, 135.30035400390625, 701.5635986328125, 208.84344482421875]"
18,car,0.8124014735221863,"[925.9056396484375, 447.783203125, 1011.9461669921875, 502.90625]"
18,traffic light,0.8006925582885742,"[422.63385009765625, 138.71148681640625, 459.69927978515625, 212.8232421875]"
18,car,0.7680100202560425,"[241.46963500976562, 462.4630126953125, 343.9978332519531, 523.66650390625]"
18,traffic light,0.5533449053764343,"[989.9688720703125, 265.73565673828125, 1013.0125732421875, 307.643798828125]"
18,car,0.5301597118377686,"[727.5220947265625, 446.11883544921875, 756.3333740234375, 467.03411865234375]"
18,traffic light,0.3901651203632355,"[464.700439453125, 146.4425506591797, 515.294921875, 197.3014678955078]"
18,car,0.381259948015213,"[867.7276611328125, 447.455078125, 902.66357421875, 490.76312255859375]"
18,car,0.32293498516082764,"[993.44189453125, 470.2249755859375, 1088.17529296875, 512.0906982421875]"
18,car,0.30659449100494385,"[621.039306640625, 437.63629150390625, 651.2757568359375, 463.49920654296875]"
18,car,0.2815713882446289,"[894.6629638671875, 438.62994384765625, 957.5040283203125, 493.97027587890625]"
18,car,0.2530948221683502,"[663.4618530273438, 440.07977294921875, 691.8389282226562, 462.32305908203125]"
19,car,0.8048114776611328,"[930.8470458984375, 447.6497802734375, 1021.4688720703125, 502.80810546875]"
19,car,0.800664484500885,"[224.7189178466797, 462.469970703125, 337.39483642578125, 526.4400634765625]"
19,traffic light,0.7865034341812134,"[417.14447021484375, 128.43753051757812, 450.86126708984375, 204.19491577148438]"
19,traffic light,0.722072958946228,"[664.53759765625, 124.12452697753906, 702.325439453125, 200.62803649902344]"
19,car,0.5384940505027771,"[727.5596923828125, 446.3525695800781, 756.5299072265625, 466.9973449707031]"
19,traffic light,0.5311911702156067,"[994.5836181640625, 262.99237060546875, 1018.7545166015625, 304.92547607421875]"
19,car,0.49211546778678894,"[897.2547607421875, 437.74517822265625, 961.1004638671875, 493.52667236328125]"
19,traffic light,0.4390645921230316,"[460.89044189453125, 136.658203125, 511.03912353515625, 188.55523681640625]"
19,car,0.30423006415367126,"[621.1460571289062, 437.5634460449219, 651.1940307617188, 463.5209045410156]"
19,car,0.2925838828086853,"[1002.4010009765625, 471.2489013671875, 1097.1090087890625, 512.362548828125]"
19,person,0.2659130394458771,"[849.331298828125, 453.1607360839844, 864.91796875, 487.5163269042969]"
19,traffic light,0.25744906067848206,"[905.2005004882812, 350.63983154296875, 935.9824829101562, 400.31024169921875]"
19,car,0.25240445137023926,"[663.611083984375, 440.13616943359375, 691.746337890625, 462.20892333984375]"
20,traffic light,0.8526371121406555,"[665.5748291015625, 111.84072875976562, 704.2584228515625, 191.48995971679688]"
20,car,0.8096239566802979,"[207.00025939941406, 462.5491943359375, 330.12255859375, 527.981689453125]"
20,traffic light,0.7738838195800781,"[407.96728515625, 115.49507141113281, 445.531982421875, 194.61253356933594]"
20,car,0.7489451169967651,"[936.274169921875, 447.8712158203125, 1032.1461181640625, 504.5855712890625]"
20,car,0.607903778553009,"[727.9599609375, 446.053955078125, 757.20703125, 467.095458984375]"
20,car,0.42275089025497437,"[877.6121826171875, 436.3052978515625, 924.0257568359375, 491.34161376953125]"
20,car,0.2932185232639313,"[663.3446655273438, 438.917236328125, 691.5317993164062, 462.4200439453125]"
20,car,0.2838347256183624,"[886.4635009765625, 434.95208740234375, 968.6754150390625, 493.978271484375]"
20,car,0.264028936624527,"[1011.369384765625, 470.0016784667969, 1109.75927734375, 515.09326171875]"
20,car,0.25457584857940674,"[620.8123779296875, 437.0979919433594, 651.0560302734375, 463.5781555175781]"
21,car,0.8130691647529602,"[942.36767578125, 448.28143310546875, 1038.52392578125, 505.74725341796875]"
21,traffic light,0.8028257489204407,"[668.5992431640625, 101.9840087890625, 706.6903076171875, 183.07861328125]"
21,traffic light,0.7707729339599609,"[400.25445556640625, 104.50895690917969, 439.6060791015625, 185.2330780029297]"
21,car,0.7602734565734863,"[185.93878173828125, 462.77099609375, 328.560546875, 531.085205078125]"
21,car,0.6155828833580017,"[728.7271728515625, 446.5802001953125, 757.0875244140625, 467.06329345703125]"
21,traffic light,0.47431349754333496,"[1010.16748046875, 256.2690124511719, 1032.9202880859375, 298.9331359863281]"
21,car,0.4075236916542053,"[1019.9530029296875, 469.22625732421875, 1119.8809814453125, 516.0286254882812]"
21,car,0.31746506690979004,"[881.1641845703125, 440.44903564453125, 923.0281982421875, 492.05810546875]"
21,car,0.3090890944004059,"[663.3064575195312, 439.90130615234375, 691.8690795898438, 462.9453125]"
21,car,0.2941407263278961,"[882.7681884765625, 435.00030517578125, 977.2489013671875, 493.68341064453125]"
21,car,0.2656976878643036,"[623.20654296875, 437.23809814453125, 651.094970703125, 463.50714111328125]"
21,car,0.2517542243003845,"[529.722412109375, 436.9400939941406, 561.36376953125, 456.0757751464844]"
22,traffic light,0.873515248298645,"[389.48150634765625, 92.25521850585938, 430.50091552734375, 176.00079345703125]"
22,car,0.8110149502754211,"[165.49575805664062, 462.10986328125, 324.4922790527344, 533.730224609375]"
22,traffic light,0.7770546674728394,"[668.8352661132812, 90.11993408203125, 709.9761352539062, 173.31094360351562]"
22,car,0.7111307382583618,"[947.8289794921875, 448.9261474609375, 1044.1634521484375, 507.69366455078125]"
22,car,0.5944742560386658,"[729.0445556640625, 447.03106689453125, 758.5274658203125, 467.58648681640625]"
22,car,0.5132743716239929,"[911.2833251953125, 437.02001953125, 976.3985595703125, 495.24652099609375]"
22,car,0.38183945417404175,"[662.5072021484375, 439.73663330078125, 692.5738525390625, 463.65020751953125]"
22,car,0.3587559163570404,"[885.78759765625, 435.51531982421875, 977.666748046875, 494.8013916015625]"
22,car,0.32739683985710144,"[1032.180419921875, 470.9785461425781, 1116.32177734375, 515.40625]"
22,traffic light,0.3179854154586792,"[1015.5384521484375, 253.24835205078125, 1041.3953857421875, 298.04620361328125]"
22,car,0.31733593344688416,"[884.7918701171875, 448.50921630859375, 922.0457763671875, 492.90478515625]"
22,traffic light,0.2894956171512604,"[919.0501708984375, 351.73748779296875, 948.0498046875, 398.9539794921875]"
22,car,0.2671124339103699,"[623.404541015625, 437.6651611328125, 650.97705078125, 463.1590576171875]"
23,car,0.8558619618415833,"[956.2657470703125, 451.28070068359375, 1056.6356201171875, 509.71905517578125]"
23,traffic light,0.8471408486366272,"[670.3626708984375, 77.6993179321289, 711.9449462890625, 164.91946411132812]"
23,traffic light,0.8093738555908203,"[381.94769287109375, 80.35997009277344, 423.87750244140625, 167.7200164794922]"
23,car,0.7553167343139648,"[142.49630737304688, 466.62567138671875, 289.86993408203125, 539.9183959960938]"
23,car,0.5781232714653015,"[730.5374755859375, 447.27203369140625, 757.6400146484375, 469.22601318359375]"
23,car,0.5226574540138245,"[918.9078369140625, 437.70635986328125, 980.944580078125, 498.41534423828125]"
23,car,0.42055168747901917,"[890.1739501953125, 438.71002197265625, 971.774658203125, 495.92034912109375]"
23,car,0.3599739670753479,"[664.1302490234375, 440.9754638671875, 693.0357666015625, 465.1495361328125]"
23,car,0.3558202385902405,"[891.1007080078125, 446.29815673828125, 928.5748291015625, 495.60162353515625]"
23,traffic light,0.3552590012550354,"[1024.900146484375, 251.55453491210938, 1049.253173828125, 296.8553161621094]"
23,car,0.327650249004364,"[890.6544189453125, 439.2406005859375, 938.4105224609375, 496.495849609375]"
23,car,0.32177940011024475,"[254.32345581054688, 463.045654296875, 322.6473083496094, 485.2857666015625]"
23,traffic light,0.2761055827140808,"[921.3823852539062, 350.6563720703125, 952.6456909179688, 401.5994873046875]"
23,car,0.27123624086380005,"[1042.168701171875, 475.27978515625, 1146.8369140625, 520.8133544921875]"
24,traffic light,0.8833065629005432,"[673.403564453125, 64.16189575195312, 715.649169921875, 155.01223754882812]"
24,traffic light,0.8751097917556763,"[373.154541015625, 68.72210693359375, 416.1903076171875, 158.06759643554688]"
24,car,0.820221483707428,"[963.48486328125, 453.50146484375, 1066.412353515625, 514.0921630859375]"
24,car,0.7380210161209106,"[1050.6689453125, 478.8453063964844, 1157.68701171875, 524.7698974609375]"
24,car,0.6474436521530151,"[115.73959350585938, 465.94915771484375, 319.5881042480469, 544.4335327148438]"
24,car,0.6413739323616028,"[894.134033203125, 437.03399658203125, 994.192138671875, 501.32733154296875]"
24,car,0.606480062007904,"[730.2716064453125, 447.85504150390625, 758.5655517578125, 470.37103271484375]"
24,car,0.6016103029251099,"[922.3115844726562, 438.22991943359375, 992.7528686523438, 502.60321044921875]"
24,car,0.3930290639400482,"[115.8388671875, 467.04351806640625, 249.076904296875, 544.0446166992188]"
24,car,0.3248579502105713,"[893.4086303710938, 438.72265625, 952.1492309570312, 497.823974609375]"
